,Symbol,Date,Open,High,Low,Close,Volume
723,IDXG,2019-10-10,8.25,8.44,8.138,8.282,104900
724,IDXG,2019-10-11,8.332,8.375,8.1,8.155,89600
725,IDXG,2019-10-14,8.155,8.375,7.96,8.0,90100
726,IDXG,2019-10-15,7.726,8.249,7.726,8.15,82600
727,IDXG,2019-10-16,8.2,8.2,7.761,7.983,94900
728,IDXG,2019-10-17,7.907,8.3,7.907,8.05,59300
729,IDXG,2019-10-18,8.01,8.3,7.7,7.998,68800
730,IDXG,2019-10-21,7.75,8.2,7.2,7.803,85800
731,IDXG,2019-10-22,7.71,7.95,7.71,7.835,60500
732,IDXG,2019-10-23,7.914,8.2,7.864,7.901,45600
733,IDXG,2019-10-24,7.91,8.199,7.8,7.803,143800
734,IDXG,2019-10-25,8.2,8.301,7.803,8.295,140800
735,IDXG,2019-10-28,8.145,8.255,7.751,7.901,175700
736,IDXG,2019-10-29,8.0,8.299,7.811,7.811,89600
737,IDXG,2019-10-30,7.946,8.201,7.601,7.7,88500
738,IDXG,2019-10-31,7.8,8.009,7.6,7.7,103700
739,IDXG,2019-11-01,7.602,7.887,7.531,7.749,81600
740,IDXG,2019-11-04,7.8,7.9,7.338,7.601,347400
741,IDXG,2019-11-05,7.7,7.8,7.4,7.75,78400
742,IDXG,2019-11-06,7.6,7.962,7.5,7.623,70000
743,IDXG,2019-11-07,7.6,7.7,7.431,7.493,76000
744,IDXG,2019-11-08,7.6,7.6,7.432,7.5,41200
745,IDXG,2019-11-11,7.5,7.7,7.4,7.592,49500
746,IDXG,2019-11-12,7.49,7.8,7.49,7.8,156900
747,IDXG,2019-11-13,7.8,8.132,7.741,7.9,191800
748,IDXG,2019-11-14,7.5,7.55,6.8,6.889,575800
749,IDXG,2019-11-15,7.0,7.2,6.5,6.6,247400
750,IDXG,2019-11-18,6.5,6.9,6.2,6.549,258000
751,IDXG,2019-11-19,6.2,6.9,6.2,6.609,410400
752,IDXG,2019-11-20,6.2,6.568,6.2,6.2,261600
753,IDXG,2019-11-21,6.3,6.3,6.0,6.199,202100
754,IDXG,2019-11-22,6.0,6.03,5.501,5.899,338200
755,IDXG,2019-11-25,5.8,5.8,4.6,4.75,1510000
756,IDXG,2019-11-26,4.7,4.748,3.81,3.976,1551800
757,IDXG,2019-11-27,3.98,4.5,3.822,4.347,657600
758,IDXG,2019-11-28,4.347,4.347,4.347,4.347,0
759,IDXG,2019-11-29,4.2,4.9,4.102,4.8,454000
760,IDXG,2019-12-02,4.8,4.84,4.2,4.5,260500
761,IDXG,2019-12-03,4.799,4.799,4.35,4.5,178900
762,IDXG,2019-12-04,4.546,4.6,4.2,4.352,227000
763,IDXG,2019-12-05,4.5,4.6,4.369,4.371,217100
764,IDXG,2019-12-06,4.397,4.6,4.2,4.294,96000
765,IDXG,2019-12-09,4.4,4.6,4.3,4.5,111300
766,IDXG,2019-12-10,4.4,4.526,4.4,4.501,162100
767,IDXG,2019-12-11,4.4,4.7,4.325,4.336,183100
768,IDXG,2019-12-12,4.364,4.6,4.302,4.474,160500
769,IDXG,2019-12-13,4.59,4.7,4.501,4.501,88000
770,IDXG,2019-12-16,4.55,4.699,4.55,4.62,137800
771,IDXG,2019-12-17,4.811,6.4,4.811,5.054,3258200
772,IDXG,2019-12-18,5.3,5.3,5.0,5.0,648800
773,IDXG,2019-12-19,5.0,5.3,4.7,4.954,399900
774,IDXG,2019-12-20,4.8,5.0,4.75,4.753,284800
775,IDXG,2019-12-23,4.671,4.949,4.611,4.852,142700
776,IDXG,2019-12-24,4.8,4.929,4.702,4.929,90100
777,IDXG,2019-12-25,4.929,4.929,4.929,4.929,0
778,IDXG,2019-12-26,4.9,5.2,4.815,5.157,214500
779,IDXG,2019-12-27,5.2,5.2,4.967,5.101,187200
780,IDXG,2019-12-30,5.173,5.3,5.0,5.102,171500
781,IDXG,2019-12-31,5.067,5.2,4.995,5.0,120000
782,IDXG,2020-01-01,5.0,5.0,5.0,5.0,0
783,IDXG,2020-01-02,5.2,5.349,4.9,4.9,438400
784,IDXG,2020-01-03,4.9,5.3,4.9,5.201,209200
785,IDXG,2020-01-06,5.3,5.999,5.3,5.666,451400
786,IDXG,2020-01-07,5.6,6.1,5.5,6.0,694500
787,IDXG,2020-01-08,6.0,6.4,5.9,6.057,624900
788,IDXG,2020-01-09,6.383,6.4,5.902,6.295,336400
789,IDXG,2020-01-10,6.3,6.63,6.1,6.571,771700
790,IDXG,2020-01-13,7.0,7.073,5.7,6.2,1514900
791,IDXG,2020-01-14,6.1,6.299,5.802,6.2,338200
792,IDXG,2020-01-15,6.25,7.22,5.9,6.79,369900
793,IDXG,2020-01-16,7.0,8.8,6.51,7.91,453800
794,IDXG,2020-01-17,7.9,8.56,7.7239,8.19,144600
795,IDXG,2020-01-20,8.19,8.19,8.19,8.19,0
796,IDXG,2020-01-21,8.28,8.43,7.975,8.28,50500
797,IDXG,2020-01-22,8.09,8.716,7.8,8.18,50700
798,IDXG,2020-01-23,8.1,8.15,7.8,7.83,33200
799,IDXG,2020-01-24,7.79,7.83,7.2799,7.4,69000
800,IDXG,2020-01-27,7.24,7.6478,6.8,7.075,49700
801,IDXG,2020-01-28,7.09,8.3633,7.09,8.19,91300
802,IDXG,2020-01-29,8.21,8.4896,7.67,7.91,40400
803,IDXG,2020-01-30,7.72,7.8961,7.4747,7.64,28800
804,IDXG,2020-01-31,7.58,8.0,7.55,7.91,40500
805,IDXG,2020-02-03,7.87,8.34,7.87,7.93,43600
806,IDXG,2020-02-04,7.96,8.0167,7.53,7.79,33700
807,IDXG,2020-02-05,7.7,8.2898,7.68,7.99,55000
808,IDXG,2020-02-06,8.1,8.25,7.71,8.11,47600
809,IDXG,2020-02-07,8.24,8.24,7.77,7.94,31700
810,IDXG,2020-02-10,7.99,7.99,7.5897,7.81,38900
811,IDXG,2020-02-11,8.31,9.25,7.55,8.37,273000
812,IDXG,2020-02-12,8.5,8.5,8.0,8.32,58700
813,IDXG,2020-02-13,8.02,8.47,7.9,8.36,32500
814,IDXG,2020-02-14,8.49,9.0,8.4,8.8,63500
815,IDXG,2020-02-17,8.8,8.8,8.8,8.8,0
816,IDXG,2020-02-18,8.98,9.0999,8.57,8.95,38700
817,IDXG,2020-02-19,9.0826,9.3496,8.8701,9.0886,43300
818,IDXG,2020-02-20,9.08,10.37,9.08,10.28,149800
819,IDXG,2020-02-21,10.38,11.0,10.3303,10.55,106000
820,IDXG,2020-02-24,10.5,10.5,9.7675,10.1,53500
821,IDXG,2020-02-25,10.19,10.78,9.59,9.79,54500
822,IDXG,2020-02-26,9.67,10.03,8.81,9.08,52700
823,IDXG,2020-02-27,8.8102,8.937,8.2374,8.35,59100
824,IDXG,2020-02-28,8.25,8.505,7.55,8.22,37000
825,IDXG,2020-03-02,8.1,9.12,7.851,8.16,50600
826,IDXG,2020-03-03,8.22,8.5099,7.65,7.84,39700
827,IDXG,2020-03-04,8.0,8.24,7.8987,8.0,16700
828,IDXG,2020-03-05,7.9,8.14,7.415,7.59,29600
829,IDXG,2020-03-06,7.44,7.6535,6.45,7.07,90900
830,IDXG,2020-03-09,6.51,6.79,5.91,6.59,109400
831,IDXG,2020-03-10,6.61,7.24,6.3527,6.65,56000
832,IDXG,2020-03-11,6.8,7.1805,6.211,6.46,69200
833,IDXG,2020-03-12,6.0,7.0,4.32,6.26,114800
834,IDXG,2020-03-13,7.0,7.1956,5.77,6.48,64300
835,IDXG,2020-03-16,7.15,7.15,5.54,5.84,87500
836,IDXG,2020-03-17,5.9,6.4,5.8827,6.03,26600
837,IDXG,2020-03-18,5.46,6.1326,5.0,5.28,64500
838,IDXG,2020-03-19,5.48,6.5,4.6632,5.57,70800
839,IDXG,2020-03-20,5.8,5.89,5.01,5.5,53100
840,IDXG,2020-03-23,5.37,5.45,5.12,5.19,10000
841,IDXG,2020-03-24,5.24,5.6,5.02,5.35,53800
842,IDXG,2020-03-25,5.34,5.8573,5.2225,5.62,37000
843,IDXG,2020-03-26,5.41,5.68,5.0,5.32,44600
844,IDXG,2020-03-27,5.2,5.59,5.1,5.35,16400
845,IDXG,2020-03-30,5.49,5.5899,5.0446,5.36,25500
846,IDXG,2020-03-31,5.23,6.0,5.1,5.18,54800
847,IDXG,2020-04-01,5.2,5.285,4.59,5.02,36800
848,IDXG,2020-04-02,5.05,5.16,4.75,4.89,35400
849,IDXG,2020-04-03,4.74,4.75,4.3,4.5,69200
850,IDXG,2020-04-06,4.9,4.99,4.55,4.6,18400
851,IDXG,2020-04-07,4.6101,5.2735,4.6101,4.93,18800
852,IDXG,2020-04-08,4.94,5.16,4.54,5.0744,30100
853,IDXG,2020-04-09,5.01,5.1922,4.17,4.67,85500
854,IDXG,2020-04-10,4.67,4.67,4.67,4.67,0
855,IDXG,2020-04-13,4.99,4.99,4.5401,4.82,38100
856,IDXG,2020-04-14,4.82,5.0044,4.56,4.81,22000
857,IDXG,2020-04-15,5.41,6.19,4.94,5.42,164700
858,IDXG,2020-04-16,5.59,5.9,5.4,5.71,81300
859,IDXG,2020-04-17,5.81,6.1199,5.76,5.83,124300
860,IDXG,2020-04-20,5.69,6.0287,5.69,5.94,19800
861,IDXG,2020-04-21,5.71,6.0,5.609,5.8399,22300
862,IDXG,2020-04-22,5.93,6.37,5.8341,5.95,158900
863,IDXG,2020-04-23,6.6,6.665,5.81,5.89,166800
864,IDXG,2020-04-24,5.8,5.95,4.71,5.0,213300
865,IDXG,2020-04-27,6.0,6.4382,5.39,5.58,267300
866,IDXG,2020-04-28,5.78,5.78,5.1356,5.44,78000
867,IDXG,2020-04-29,5.54,5.8,5.41,5.8,66300
868,IDXG,2020-04-30,5.79,5.79,5.44,5.56,53200
869,IDXG,2020-05-01,5.41,5.52,5.11,5.149,68800
870,IDXG,2020-05-04,5.14,5.18,5.0424,5.18,29600
871,IDXG,2020-05-05,5.27,5.3262,5.05,5.2,27900
872,IDXG,2020-05-06,5.14,5.22,5.0,5.15,29700
873,IDXG,2020-05-07,5.05,5.17,4.98,4.98,43400
874,IDXG,2020-05-08,4.96,5.195,4.96,5.05,31100
875,IDXG,2020-05-11,5.17,5.1757,4.85,4.85,75100
876,IDXG,2020-05-12,4.82,5.0804,4.6,4.6,72400
877,IDXG,2020-05-13,4.66,6.2,4.52,4.79,803400
878,IDXG,2020-05-14,4.75,4.8,4.45,4.75,84500
879,IDXG,2020-05-15,4.8,4.8,4.51,4.7,79500
880,IDXG,2020-05-18,4.75,5.13,4.75,4.92,125900
881,IDXG,2020-05-19,4.99,5.6,4.76,5.54,207000
882,IDXG,2020-05-20,5.4643,5.54,5.035,5.16,84200
883,IDXG,2020-05-21,5.17,5.2,5.0102,5.03,48700
884,IDXG,2020-05-22,5.05,5.28,4.85,5.06,44400
885,IDXG,2020-05-25,5.06,5.06,5.06,5.06,0
886,IDXG,2020-05-26,5.36,5.36,5.07,5.15,35000
887,IDXG,2020-05-27,5.25,5.3,4.9501,5.18,47200
888,IDXG,2020-05-28,5.13,5.305,5.0801,5.09,29900
889,IDXG,2020-05-29,5.1571,5.1571,4.94,5.0,49900
890,IDXG,2020-06-01,5.01,5.1304,4.89,5.02,26300
891,IDXG,2020-06-02,5.0,5.32,4.989,5.03,48000
892,IDXG,2020-06-03,5.08,5.29,5.05,5.21,74400
893,IDXG,2020-06-04,5.18,5.24,5.03,5.19,54700
894,IDXG,2020-06-05,5.19,5.75,5.15,5.54,146800
895,IDXG,2020-06-08,5.74,5.87,5.41,5.87,105600
896,IDXG,2020-06-09,5.9,5.9,5.54,5.7499,54800
897,IDXG,2020-06-10,5.7,5.74,5.46,5.61,70800
898,IDXG,2020-06-11,5.1,5.25,5.0,5.0,83600
899,IDXG,2020-06-12,5.33,5.37,5.0,5.2,33600
900,IDXG,2020-06-15,5.23,5.5299,5.11,5.34,27800
901,IDXG,2020-06-16,5.33,5.56,5.2852,5.35,34600
902,IDXG,2020-06-17,5.45,5.45,5.21,5.26,45800
903,IDXG,2020-06-18,5.25,5.4399,5.1497,5.16,66900
904,IDXG,2020-06-19,5.22,5.31,5.05,5.05,56500
905,IDXG,2020-06-22,5.01,5.2499,5.01,5.11,64400
906,IDXG,2020-06-23,5.12,5.46,5.12,5.33,85200
907,IDXG,2020-06-24,5.27,5.4399,5.1,5.13,40400
908,IDXG,2020-06-25,5.15,5.65,5.09,5.36,417200
909,IDXG,2020-06-26,5.3,5.3,4.584,4.73,408800
910,IDXG,2020-06-29,4.81,5.18,4.36,4.8,687600
911,IDXG,2020-06-30,4.95,4.95,4.35,4.65,226800
912,IDXG,2020-07-01,4.76,4.84,4.31,4.41,627300
913,IDXG,2020-07-02,5.1,6.64,4.7701,6.14,5352400
914,IDXG,2020-07-03,6.14,6.14,6.14,6.14,0
915,IDXG,2020-07-06,6.38,6.8,5.62,6.36,1220200
916,IDXG,2020-07-07,5.83,6.34,5.45,5.53,419200
917,IDXG,2020-07-08,5.43,5.703,5.11,5.19,259600
918,IDXG,2020-07-09,5.2,5.65,5.08,5.21,385100
919,IDXG,2020-07-10,5.25,5.3999,5.0451,5.17,303300
920,IDXG,2020-07-13,5.25,5.25,4.51,4.67,701700
921,IDXG,2020-07-14,4.61,4.7499,4.51,4.71,143400
922,IDXG,2020-07-15,4.74,5.22,4.7,5.02,556600
923,IDXG,2020-07-16,5.0,5.13,4.66,4.94,173100
924,IDXG,2020-07-17,4.95,5.59,4.95,5.51,472100
925,IDXG,2020-07-20,5.58,5.97,5.38,5.86,246000
926,IDXG,2020-07-21,5.86,6.965,5.8,6.45,675600
927,IDXG,2020-07-22,6.35,6.43,6.01,6.26,176000
928,IDXG,2020-07-23,6.04,6.62,5.935,5.96,245800
929,IDXG,2020-07-24,6.43,8.32,6.03,6.23,4488100
930,IDXG,2020-07-27,6.15,6.32,5.43,5.53,394100
931,IDXG,2020-07-28,5.49,5.97,5.45,5.87,231000
932,IDXG,2020-07-29,5.86,6.15,5.61,5.72,208200
933,IDXG,2020-07-30,5.59,6.17,5.51,5.83,371200
934,IDXG,2020-07-31,5.96,6.08,5.67,5.87,266100
935,IDXG,2020-08-03,5.98,6.3,5.77,6.13,86000
936,IDXG,2020-08-04,6.11,6.47,5.9759,6.4,104400
937,IDXG,2020-08-05,6.43,6.43,6.12,6.31,119500
938,IDXG,2020-08-06,6.3,6.74,6.1301,6.6,161900
939,IDXG,2020-08-07,6.52,6.67,6.28,6.36,193000
940,IDXG,2020-08-10,6.49,7.25,6.445,7.06,253200
941,IDXG,2020-08-11,7.02,7.35,6.3,6.32,280100
942,IDXG,2020-08-12,6.33,6.7533,6.1,6.17,158300
943,IDXG,2020-08-13,6.24,6.34,5.9,6.04,129000
944,IDXG,2020-08-14,6.04,6.16,5.78,5.78,313500
945,IDXG,2020-08-17,4.65,4.75,3.86,3.88,1254400
946,IDXG,2020-08-18,3.95,3.95,3.12,3.38,2144900
947,IDXG,2020-08-19,3.3,3.47,3.18,3.34,351400
948,IDXG,2020-08-20,3.37,3.4,3.1409,3.36,582900
949,IDXG,2020-08-21,3.36,3.4394,3.25,3.34,291700
950,IDXG,2020-08-24,3.37,3.37,3.19,3.32,250900
951,IDXG,2020-08-25,3.33,3.45,3.22,3.45,181200
952,IDXG,2020-08-26,3.46,3.59,3.31,3.35,182000
953,IDXG,2020-08-27,3.35,3.47,3.331,3.47,132500
954,IDXG,2020-08-28,3.57,3.65,3.4392,3.59,234300
955,IDXG,2020-08-31,3.62,3.88,3.46,3.5,906600
956,IDXG,2020-09-01,3.5,3.59,3.22,3.24,312700
957,IDXG,2020-09-02,3.2,3.4699,3.05,3.07,528700
958,IDXG,2020-09-03,3.07,3.11,2.8001,2.93,271600
959,IDXG,2020-09-04,2.83,2.91,2.5721,2.84,201300
960,IDXG,2020-09-08,2.8,2.95,2.76,2.89,75300
961,IDXG,2020-09-09,2.9,3.0298,2.9,3.02,110100
962,IDXG,2020-09-10,2.99,3.233,2.9815,3.09,149800
963,IDXG,2020-09-11,3.1,3.22,3.06,3.2,111300
964,IDXG,2020-09-14,3.25,3.29,3.11,3.27,89800
965,IDXG,2020-09-15,3.3,3.4515,3.29,3.37,87900
966,IDXG,2020-09-16,3.36,3.5,3.22,3.27,88700
967,IDXG,2020-09-17,3.27,3.33,3.16,3.32,37100
968,IDXG,2020-09-18,3.28,3.4,3.18,3.39,109700
969,IDXG,2020-09-21,3.33,3.44,3.09,3.38,86400
970,IDXG,2020-09-22,3.38,3.385,3.17,3.23,44300
971,IDXG,2020-09-23,3.23,3.29,3.111,3.16,32000
972,IDXG,2020-09-24,3.13,3.13,2.94,3.0,92500
973,IDXG,2020-09-25,3.0,3.1012,2.95,3.08,55000
974,IDXG,2020-09-28,3.1,3.25,3.09,3.15,42700
975,IDXG,2020-09-29,3.15,3.35,3.15,3.32,62900
976,IDXG,2020-09-30,3.31,3.31,3.07,3.09,69000
977,IDXG,2020-10-01,3.13,3.1499,2.97,3.06,47100
978,IDXG,2020-10-02,2.99,3.09,2.99,3.05,17900
979,IDXG,2020-10-05,3.05,3.133,2.99,3.0,26900
980,IDXG,2020-10-06,2.99,3.085,2.91,2.92,43100
981,IDXG,2020-10-07,2.92,3.05,2.92,3.02,34100
982,IDXG,2020-10-08,3.03,3.1799,3.0,3.02,27500
983,IDXG,2020-10-09,3.06,3.0796,3.0,3.04,28000
984,IDXG,2020-10-12,3.06,3.065,2.93,3.0,92500
985,IDXG,2020-10-13,2.98,3.04,2.97,2.98,20900
986,IDXG,2020-10-14,4.09,5.72,3.76,3.96,49247600
987,IDXG,2020-10-15,3.63,4.4,3.55,4.34,1965900
988,IDXG,2020-10-16,4.13,4.3,4.0,4.01,533000
989,IDXG,2020-10-19,4.0,4.1362,3.8,3.99,299300
990,IDXG,2020-10-20,3.75,3.81,3.22,3.35,513700
991,IDXG,2020-10-21,3.5,3.52,3.34,3.43,175000
992,IDXG,2020-10-22,3.48,3.7333,3.45,3.705,184800
993,IDXG,2020-10-23,3.81,4.2,3.6792,4.08,279300
994,IDXG,2020-10-26,4.1,4.15,3.6201,3.69,203200
995,IDXG,2020-10-27,3.69,3.87,3.66,3.68,81600
996,IDXG,2020-10-28,3.78,3.7904,3.39,3.39,216700
997,IDXG,2020-10-29,3.39,3.5,3.31,3.45,75600
998,IDXG,2020-10-30,3.42,3.6,3.38,3.49,40400
999,IDXG,2020-11-02,3.57,3.57,3.01,3.05,285000
1000,IDXG,2020-11-03,3.05,3.27,3.05,3.06,135700
1001,IDXG,2020-11-04,3.08,3.17,2.85,2.97,56290
1002,IDXG,2020-11-05,3.04,3.04,2.82,2.95,142500
1003,IDXG,2020-11-06,3.1,3.23,2.97,3.09,126100
1004,IDXG,2020-11-09,3.23,3.3,3.1102,3.18,61100
1005,IDXG,2020-11-10,3.18,3.23,3.0114,3.17,23500
1006,IDXG,2020-11-11,3.18,3.185,3.025,3.03,41200
1007,IDXG,2020-11-12,3.02,3.1577,3.02,3.05,28700
1008,IDXG,2020-11-13,3.1,3.18,3.02,3.1,57600
1009,IDXG,2020-11-16,3.13,3.24,3.11,3.15,63100
1010,IDXG,2020-11-17,3.06,3.24,3.05,3.19,97000
1011,IDXG,2020-11-18,2.8,2.94,2.6,2.88,385200
1012,IDXG,2020-11-19,2.9,2.9,2.78,2.89,69800
1013,IDXG,2020-11-20,2.92,3.05,2.8539,3.05,52900
1014,IDXG,2020-11-23,3.06,3.15,2.94,3.02,104900
1015,IDXG,2020-11-24,3.14,3.14,3.0,3.03,43000
1016,IDXG,2020-11-25,2.98,3.22,2.98,3.19,96600
1017,IDXG,2020-11-26,3.19,3.19,3.19,3.19,0
1018,IDXG,2020-11-27,3.19,3.33,3.1163,3.314,64400
1019,IDXG,2020-11-30,3.35,3.3848,3.13,3.17,66500
1020,IDXG,2020-12-01,3.17,3.29,3.051,3.2,48400
1021,IDXG,2020-12-02,3.2,3.25,3.1,3.17,42200
1022,IDXG,2020-12-03,3.16,3.2395,3.12,3.16,42900
1023,IDXG,2020-12-04,3.22,3.2869,3.1,3.18,62700
1024,IDXG,2020-12-07,3.22,3.26,3.1299,3.16,30400
1025,IDXG,2020-12-08,3.16,3.24,3.11,3.16,50000
1026,IDXG,2020-12-09,3.23,4.23,3.0671,3.48,1269000
1027,IDXG,2020-12-10,3.39,3.71,3.21,3.45,247400
1028,IDXG,2020-12-11,3.41,3.4599,3.12,3.4,71500
1029,IDXG,2020-12-14,3.35,3.4,3.21,3.22,42900
1030,IDXG,2020-12-15,3.42,3.82,3.07,3.3,1033700
1031,IDXG,2020-12-16,3.26,3.38,3.14,3.3,87000
1032,IDXG,2020-12-17,3.28,3.46,3.23,3.41,179400
1033,IDXG,2020-12-18,3.43,3.49,3.38,3.43,62000
1034,IDXG,2020-12-21,3.41,3.54,3.3391,3.49,76300
1035,IDXG,2020-12-22,3.48,3.5001,3.33,3.41,62700
1036,IDXG,2020-12-23,3.38,3.6599,3.38,3.58,72400
1037,IDXG,2020-12-24,3.59,3.59,3.42,3.5,31000
1038,IDXG,2020-12-28,3.5,3.5705,3.39,3.405,44000
1039,IDXG,2020-12-29,3.31,3.59,3.21,3.21,71100
1040,IDXG,2020-12-30,3.25,3.449,3.22,3.28,77000
1041,IDXG,2020-12-31,3.26,3.3,3.13,3.14,75900
1042,IDXG,2021-01-04,3.14,3.39,3.05,3.31,128300
1043,IDXG,2021-01-05,3.43,3.58,3.3201,3.48,100400
1044,IDXG,2021-01-06,3.5,4.15,3.5,3.7,450700
1045,IDXG,2021-01-07,3.77,4.29,3.7328,4.2,391300
1046,IDXG,2021-01-08,4.31,4.32,3.85,3.88,140600
1047,IDXG,2021-01-11,3.75,4.0,3.75,3.88,116800
1048,IDXG,2021-01-12,3.88,4.048,3.87,3.88,68200
1049,IDXG,2021-01-13,3.94,4.0,3.79,3.94,60900
1050,IDXG,2021-01-14,3.95,4.14,3.95,4.03,68000
1051,IDXG,2021-01-15,4.02,4.25,3.9501,4.1,96000
1052,IDXG,2021-01-19,4.33,4.7,4.15,4.58,200100
1053,IDXG,2021-01-20,4.22,4.48,3.9,4.35,377800
1054,IDXG,2021-01-21,4.4,4.415,4.12,4.19,91500
1055,IDXG,2021-01-22,4.02,4.21,4.0,4.03,75300
1056,IDXG,2021-01-25,4.12,4.4,4.03,4.3,121700
1057,IDXG,2021-01-26,4.35,4.59,4.3001,4.43,130900
1058,IDXG,2021-01-27,4.3,4.4,4.01,4.17,129600
1059,IDXG,2021-01-28,5.13,5.9,3.75,4.24,1893200
1060,IDXG,2021-01-29,4.23,4.34,3.99,4.02,134600
1061,IDXG,2021-02-01,4.5,4.6,4.06,4.34,217100
1062,IDXG,2021-02-02,4.35,4.55,4.15,4.22,289500
1063,IDXG,2021-02-03,4.3,5.06,4.3,5.05,375000
1064,IDXG,2021-02-04,5.02,5.47,5.02,5.06,267000
1065,IDXG,2021-02-05,5.0,5.01,4.6,4.85,177400
1066,IDXG,2021-02-08,4.95,5.47,4.93,5.29,264100
1067,IDXG,2021-02-09,5.3,5.79,5.19,5.7,295200
1068,IDXG,2021-02-10,5.86,5.9,5.29,5.44,165100
1069,IDXG,2021-02-11,5.43,5.99,5.39,5.61,226800
1070,IDXG,2021-02-12,5.62,5.78,5.5,5.77,89600
1071,IDXG,2021-02-16,5.86,5.97,5.61,5.84,80200
1072,IDXG,2021-02-17,3.98,4.8,3.76,4.44,1264400
1073,IDXG,2021-02-18,4.38,4.424,3.98,4.06,379200
1074,IDXG,2021-02-19,3.99,4.46,3.99,4.3,200900
1075,IDXG,2021-02-22,4.27,4.32,4.09,4.23,103500
1076,IDXG,2021-02-23,4.05,4.1527,3.72,3.9,179200
1077,IDXG,2021-02-24,3.92,4.18,3.85,3.92,119600
